message,label
TV w/charley she is too cute and too sweet...trying to get over the blues  cheer me up tweeters,1
@Djteck Mean,1
While I do enjoy my job very much. Its always nicest outside when I'm indoors,1
morning everyone!! still feeling poorly!   hope u all have a good day! x,1
contemplated going out for a post-midnight walk but still have piles of work to get through,1
oh em gee. this is love http://tinyurl.com/djjc46 want want want! lusting after things i cannot afford.,1
Everything is still broken!,1
i had 7 hours of sleep and now i cant go back to sleeping  im thirsty,1
@indiblogger  do i neeI dotn get any comments and suggestions,1
"My peace, quiet &amp; stress freeness is bout to come to an end ",1
In work  sooo bored !,1
"@MissElizabeth Food allergies suck!  I became allergic to shellfish about 4 months ago out of the blue, and I used to love shrimp.  ",1
Not even 8.30am and there's far too much noise in the office   Should have worked from home today.,1
"@louislucci I usually only sleep 4 hours a night or so.  Going to bed now, have to get up at 5am ",1
@tommcfly Good morning Tom! Why can't I send you a message? This is too short for the question I have  Well to bad for me I guess..,1
"@josordoni yeah it was good news, a y combinator interview next week! dunno bout the oyster, will just suck it up I guess ",1
@Sir_Almo it wont let me play DOH keeps saying user not valid,1
@eNiBeNi i would if i knew them  ed si que se duerme temprano :S,1
@Jamzeee I knowwwwww I sukkkk !!....   .. Take care of my gurls ...,1
"@Kal_Penn arrrggghhh, and I hadn't seen last night's episode yet! Pity to lose you, though. ",1
Early morning meetings,1
@infidelsarecool ugh how depressing.    i want to punch something.,1
I STILL don't understand how to setup subversion for a website,1
@imperiusrex Brahbrah. Ugh. Bed in a hour.,1
"@joshsharp no money yet, i dont know anyone who has  maybe its all just a lie!! hes having us on so we all like him a little bit more lol",1
"sat at work  Not fair, so not fair",1
Whoh what a day... Now for the shut part... Hydraulics assignment time,1
oh wtf @ house. NOT COOL.,1
Brain Hurty Squishy Mess,1
@vomitto ahh ai dreptate Pixar,1
woke up too early,1
watching tv. trying to sleep. not working.,1
@lisalent As part of Freeview? We don't get the sports channel,1
No way I'm gonna sleep tonight,1
No TravoRadio this morning. BlipFM is down.,1
@DTizzler and it took me my entire walk to the train station to undo it,1
just finished cooking spag bol from scratch.. in other words been cooking for the past 4 hours! i'm not hungry anymore,1
trying to write dssertation,1
@ilovedt that's what I thought. Bummer!,1
Oh noooooo Kath is back from Annual Leave!!!!!  du du duuuuuuuu!,1
@Kal_Penn thank you for being a great character on House! I'm sad to see you go!,1
@babyporridge I didn't get your 'Twitter is crap' reply,1
"Dad was admitted to hospital yesterday, so want to fly to Cape Town to visit... R1900 for monday return ticket on #Kulula ",1
Haven't tweeted in ages my twitterberry doesn't work anymore help!,1
I don't like these late start night shifts coupled with it being bloody light outside my window when I'm meant to be going to sleep,1
Longing for yesterday,1
i want a guy like carmello or jimmy,1
@_laertesgirl Sorry to hear that.  Anything specific? x,1
ha ha ha   damn i had  such  good  time chillin wit  my  favorite hizzo  danced my face off @ the lodge never made it to backbooth  ..,1
Work today,1
@EvilUnicorn im not on aim rn,1
Why don't the hot guys from my gym get on my train in the morning? It's always full of dullards,1
Another sales pitch today for a potential #surface customer. I do more sales than development these days,1
"Downloading the torrent of last night's SYTYCDA, where my love BJ was tragically (but predictably) eliminated ",1
Waiting for an update about my car. It's in the shop again!,1
Bored from doing homework  What is pingping doing?,1
"The worst part about laundry is: the longer that you wait to do it, the more unpleasant it becomes. ",1
FUCK....I CAN'T SLEEP,1
i'm missing my best friends. I miss our fun times together. I love you guys and i miss you so much,1
Done with homework. Sneezing  but feeling better! 28 days,1
Passed out last night while mum was puttin cream on my.tattoo,1
@PrinceDavey aww no invite??  lol jk. coolness for the day off!,1
@BobbyLy Nah gentlemen. I got class at 8AM on Wednesdays.  But thanks anyway!&lt;3,1
@PhillyD Awe it always sucks when you cant sleep in your own bed  Hope your dad gets better he is in my prayers .,1
Note to you all: don't go to the choclate bar @ schiphol!! it is passengers only,1
didnt hear from my hunn today,1
@getvisible journalists are up there with ambulance chasing lawyers in my reckoning,1
"Good morning world, couldn't sleep tonight  Copenhagen doesn't want to leave my head...",1
Flo rider has sampled that blue song he messed that song up for me,1
@devakishor Oh oh! That's sad!,1
@iwouldificould How have you watched it? I tried the youtube link but it won't work!,1
missing my boyfriend  who im on the phone with but its just not the same TWEET,1
wont get any rudd money   for those in doubt... http://calculators.ato.gov.au/scripts/axos/axos.asp?CONTEXT=&amp;KBS=ESB.xr4&amp;go=ok,1
is sad because there was another earthquake in italy..,1
@wilshipley  I am sad... the Dutch localization in DL2 is bad... it's incomplete and has too many truncations...,1
@Codylfriend - you're not sweet,1
@disobedientgirl wonderful.. I ll be slogging at 9.. you get up at 9 eh..,1
@Pauliwhirl OMG WHINE WHINE WHINE WHINE HOUSING LOTERY IS OVER STFU I HAD TO EXPLAIN TO QIDONG THAT HE WAS FUCKED.,1
I stayed up too late. Didn't get the design done like I wanted to,1
Allergies playin up like mad today,1
No music today. Blip.fm is undergoing maintenance,1
@anyshalyke oh you went clubbing without me   lol next time we can do it together,1
JUST realized im talking to no one...,1
@jacvanek What a sad thought if it isnt!  &lt;3 CC,1
"doesn't want to go to school tomorrow. it's the last day, but it's also twyla's day off ",1
Off to the doctor's today emily has a rash which looks like the measles,1
@shantelleb so has mine,1
on the coach  gonna be fun!,1
Misses Rach already,1
@DeiondraSanders I'm always up late. I wish I was a morning person but I'm not,1
AHHHHHHH! Everyones doing laundry except me,1
boxee now has Pandora. Useless to me here in Oz. Boo hoo,1
i hurt my leg!,1
"@timvansas no, not yet   But also need to finish the rest of it ;)",1
@seanporter thank uuu! i know i heard youre in dallas,1
Downy weather  Where's the summer?,1
@KarsentheSlater I'm getting pissy lately - I know I make mormon jokes at you - I'm sorry. I hear mormon jokes now and I feel bad.,1
Okay I'm sorry that was mean. I'm not nice,1
Craaaaap. My Macbook Pro is kernel panicking a lot now. I think I'm going to be forced into an upgrade sooner than this summer,1
pose ta b goin ta AZ dis week  i hope lol,1
"Well that made me sad, i sat down to watch tv, and then remembered i dont have cable anymore.  Lol.",1
@1an3 thank you!! I have to now do it all again today,1
Had a lovely day at the beach followed by dinner with a gorgeous lady ;) roll on the work today  Booo!,1
"@TyJaneTrev i agreee! clearly they only want attention, SORRY I COULDN'T CATCH THE TRAIN MATEEE ",1
i feel lonely today....,1
@hebb I wish I could go to bed...,1
Haha my house is creepy at night!!  It creaks and stuff..scary. lol..I'm gonna go to bed.,1
can't upload my pic,1
@zackdft but i like reading the bullshit!,1
im so confused  This SUCKS!!!!!,1
has to study math 4 econ but isnt in the mood,1
"@MissCassandra StiLL on my &quot;Lions &amp; Tigers &amp; Bears&quot; shyt.............  but GOD is gOOd consequently, I wiLL be tOO",1
why do other people get replies,1
"Damn stiff neck, day 2 ",1
@djginaturner no le gusta house of house 5 min intro,1
Missing the fab five,1
@marcellariley it was a repeat tonight for Gossip Girl,1
is losing her hubby for a week tomorrow for work.  Easter and all,1
i want my money from kevo to hurry up,1
Anybody willing to help me??? I've been trying to make a sad tune on the piano for a new song but it always ends up happy and bright  ???,1
@bursaar Good for me. I haven't gone to bed...,1
baking oatmeal + chocolate chip cookies to make me tired.  i can't sleep,1
and so the editing of 3000 wedding shots begins,1
@KellyShibari i thought i saw you there! you were walking out the door when i saw you.,1
@derek319 @shwe370 sweet! That was fun... Except it stretched my browser... And I was watching Twit!,1
tired  i need a regular 9-5,1
my dog is in my room SNORING!,1
Going to sleep... hoping to wake up and tommorow will be Wednesday instead of Tuesday... I really don't want to go to work,1
@wtfanabel nite!! I still cant go to sleep.,1
Im such an insomniac this week,1
@alissa_rules Basically.  I feel like I need to take better care of myself after seeing that fool.  No more juicin' for me,1
hooray for the ever so reliable signalflare server,1
"Well that was a fun nights work, now to start the working day ",1
Sleepin. @skankityspence halo tonight before you leave,1
watchin.. I'm not there. and missing heath ledger,1
"@Indigored_hot  sorry your day was a waste, hope you found some good bits in it and YAY you are homeward bound.",1
"@awillert  im so jealous..i want salsa, but the cookies were AMAZING!",1
blip is &quot;under maintenance&quot; &amp; i'm goin' through withdrawel,1
"@MadNinjaCurl hey neighbor, neither can I ",1
and so the editing of 3000 wedding shots begins,1
Journalist throws shoe at Chidambaram  http://ibnlive.in.com/news/journalist-throws-shoe-at-chidambaram/89666-3.html,1
"starting to resent always being struck by creativity after midnight, then having to get up for work in the morning ",1
Even with the best intentions i'm late for work again,1
"@Linda_James Thank you!! I spent ages on Thursday tidying up, then along came everyone and it looked like a right tip again ",1
Heroes is losing it's momentum ): come on writers pick it up!!!,1
it�s so boring,1
is back at work...Although I wish I was back in bed...,1
its sprained!!  so glad im on holidays,1
"Stupid bus was early  I missed it. Stupid thing  Then I missed the bus after that.  Finally got a bus, then missed my second :'( gutz.",1
@AiyerChitra Yikes! Now i have no clues what to do!,1
I am engaged to muppet orlando and i just realised oh my god i cant marry Justin Timberlake,1
gosh it`t 9:39 am and i am soooo tired &quot;yawn&quot; i want to go back to sleep but i can`t,1
On the train sans Guardian,1
Made it into DC on Saturday afternoon after 17 hours in air and am now in South FL...jetlag sucks!!  Haven't had a full sleep since Thurs,1
i am so screwed up! a confused and dumb child!  i NEVER felt so bad all my life! i wish i have any specialty! too bad i have none ='(,1
Went to the doctor's today and my blood sugar level was 178.,1
gosh...it makes me sad when people don't give God a chance,1
"@kaylee110 *yawns* i'm pretty good, thanks, awww  i'm sorry to hear that! feel better soon &lt;3",1
@shelikescute that's so sad,1
It's 8:40am... I've been awake for nearly 2 hours,1
can't sleep. I don't like Sonny being gone.,1
finally! updated...oohh I sooo miss the internet {sorry to say that woop2x may not open apr.10}  so how's it goin'??,1
i miss @sebby_peek,1
"@dadi_iyal and you'll get familiar with twitter pretty soon!!! i'm not coming back this summer, so that means i dont even see you then?! ",1
I have a hole in my favourite top. I bought it in the sale before Christmas so I can't even get an exchange  might try fixing it later.,1
"feeling very poorly and sorry for myself. Can't swallow, ow  Stupid glands.",1
@cherrytreerec I can't see anything  Stupid YouTube and their location restrictions. Who's in the Speedo?,1
She now wants an mmmf except I have to only play a supporting role  would mind but the other two guys have huge cocks what am I to do?,1
Banned from Sims Forums for the rest of the week. Aww    It feels weird. I was only sticking up for Chanel :'(,1
@willadam i treated myself to that latte after the appointment which was horrible. I need to have my wisdom teeth surgically removed,1
@CelesteChong oh but mine is ceramic so its more ex  abit less visible. inside ones are very ex! double the price n double the duration,1
just threw up all over the bathroom. not fun,1
off to work,1
Really hungry and sad that I had to throw my breakfast in the bin,1
Oh darn...it's mandy creed isnt it @jordar @mikerra,1
i dont understand.  i didnt mean to break anyones heart.,1
"Obama is visiting istanbul today, therefore all main roads have been closed  cause and effect !!!",1
"A lovely day, blazing sunshine.... too bad I have to work ",1
"OMG my girl just woke me up, reason doesnt matter &amp; now I cant fall back to sleep  Gotta b up at 5 so maybe I'll just stay up. **sigh**",1
"@viennateng Why didn't you tweet that you are in Germany, Heard about the concert in Marburg in the Radio 1 hour before it started. ",1
late night is all re-runs  http://ff.im/1Y02L,1
just getting home...its snowing,1
and finito! All bathroom contractors been thru the house. Quotes incoming then i need to bite the bullet,1
@caitlinaudrey awww!  that sucks! are you going to the sydney one?,1
"Sorry, SF. Rescheduling my SF trip for this coming weekend to mid May. Bad circumstances ",1
"Morning twitterati...... Large coffee and a bath on top of todays list, first appt 10am then loads of desk work. ",1
hitting the gym! afterwards looking forward to rewiring my studio... yet again,1
doesnt  want to go to work lol,1
"@SherriGarrity Sorry I missed responding yesterday  Rochester is in MN, so we are not to far from each other! Dark chocolate rocks!",1
i wanna come with them to bohol!!!!,1
I have a cold  buee,1
Ate a piece of angel food cake and another Laffy Taffy,1
"Driving back to La Quinta tomorrow... I should sleep, but I'm oddly wired. ",1
aaaaaaaaaah still cold outside... at least it's sunny! For now that is,1
is running on low batteries....  http://plurk.com/p/n0blb,1
Ready for sleep but having trouble sleeping,1
Hhh~ It's times like THAT when you want things to stay right  Then someone comes and wrecks it.,1
Wikipedia has gone  forever! See what the goverment do its there fualt lets hope donations or something bring it back !!,1
Can't seem to get over the dissapointment of haveing absolutly no one notice I am gone. Sad   I must not be boring I must not be boring...,1
"http://twitpic.com/2y5s9 - He only reminds me of him because he doesn't wash his hair, that's all. Gross, I know! ",1
Is feeling like dancing in the rain like a pixie......but the rain stopped  ohh well....lol I'll watch flight of the conchords instead,1
just got back from the funeral of a government employee-friend.    http://plurk.com/p/n0bvd,1
@deepbluesealove Your beau's not online tonight  bummer for U...And No music either!,1
Started getting mailshots aimed at pensioners - it's all downhill now,1
Wishing I could sneak in to watch the Star Trek premiere,1
owww.... just hit my elbow really hard on a door,1
@Best_Flights Need 2 get ass in gear! Wana go away 24/6 bt nt sure where Cairo &amp; UK maybe bt may b able 2 go earlier bt wont no til 8/5,1
"I don't want to be cold in April, but I am ",1
"Noes, my goat-wool socks have worn through ",1
SO tired but can't sleep,1
Dropped car off to get exhaust replaced - that's �250 I could do without spending,1
"School work BORING,  Working on a business law paper right now can't wait till i'm done.  Hopefully tomorrow grrrr...   ",1
Too many assignments,1
"@olabini still here, though the site is gone ",1
Got to pause twilight now as nearly at work,1
"@hollaglam my fav English teacher, she just had miscarriage.  &amp; u knw wht makes me sad even more? she was going to name her baby Tamara ",1
"Anxiously awaiting June 28th, it  can not come soon enough (my graduation ceremony).  Am not looking forward to the 10th end of my break ",1
What is common between Chidambaram and George Bush  ?,1
@Cezzadwen I think that it's pretty standard wherever you go?  Can't find it anywhere in Canberra yet,1
The first serial about my city so stupid...,1
@sianllewellyn ive txt you this morning,1
@LFTA Got me what again? I'm sorry I can't understand ur last tweet,1
What is common between Chidambaram and George Bush  http://news.oneindia.in/2009/04/07/sikh-journalist-hurls-shoe-at-p-chidambaram.html,1
"nooooo!! I was doing so good, im not allowed to cry.. ughhh, staying up late makes me think about stuff.. ",1
"My forehead is starting to feel like someone has cut a slice out of it. Oh, that's right, someone cut a slice out of my forehead today ",1
"@annemarike oh no  owies, when will that happen? ",1
Thinking of pay day.....another 3 weeks to go  lol,1
Waiting for my flight. Slumming it in the departure lounge.,1
Area nightclub making �8 out of the bewilldered uni students who have arrived home. while the poor folk like me have to struggle on,1
It is just me. Uninstalled #rails 2.3.2 and tried with a fresh 2.2.2 app - still no dice. Obviously something bizarre in my setup,1
"@JCTurner Yeah, not good. Even going back to 2.2.1 didn't resolve it. ",1
@Tasouls what stupid show were you watching? lol. Not that there is any shortage.,1
still waiting and missing my baby boy!,1
Omg house what did I ever do to you,1
"@_adriii OMGOSH, they're like biscuits, so so so yum. xD you haven't lived until you've eaten them missy :p &amp; i miss you too  x",1
tooo early. im running late.,1
I don't feel so hot....,1
Leaving Koh Tao  start of journey back to Bangkok  http://twitpic.com/2y5uv,1
"@Cuckolds I'm being set up again except now I'll have to watch her with 2 huge membered guys, I feel like a hat stand ",1
@fionamccarthy I am sure it will! I have got loads to do today,1
ps just broke my fucking phone,1
Not many people from my home town using IRL connect ...,1
is at work!!!  xx,1
@katyrullman This is why you need to not be over in the Old World. I misses hanging out and being awkward with you,1
@aplusk It amazes me men like you actually exist... I hope I find someone someday who will love and value me,1
is going to school to do dt,1
"@Juzley Yaaaay, maybe I should've gone ",1
@mileycyrus I guess counting sheep didn't work  Hope you get some sleep!,1
/really/ need to clean the sensor in my SLR. As it is I will be doing spot removal from several hundred pictures,1
Woken up by someone hammering &gt;&lt; they have stopped now and I can't get back to sleep,1
has a hangover,1
"@_elliee haha yeah, i thought it would be much more complicated :') and well ive just got home from school, we've not got holidays  x",1
i think i have tonsillitis,1
@mileycyrus I would too if it meant spending a day in heaven w/my mom and getting to see her again.,1
"@FoxWhisperer clean, but it resulted in the soft top beaing soaked wet, so I couldn,t open it  should be dry now",1
#mhbigcatch 8oz Golem  But finally got a Wight - 3oz,1
"@nick_carter Time for Warcraft yes, but for a simple game of a group of fans no  Just let us know if u figure it out, you want the prize?",1
@yopatrizzle Not sure to tell u the truth  it's been so long since I've seen him but ask Sumo's daddy @PAULSKRATCH he has full custody lol,1
I can't sleep I'm stressing out  JPC &lt;3,1
"think im an insomniac, i just cant sleep..    birthday in 5 days... oh yay. ~_~",1
@Kal_Penn most confusing hour of my life.,1
Another long and slow day ahead ... *sigh!*,1
dang! i'm lazy  i've begun three short stories in the last three weeks... and never finished anything. will. have. more. focus.,1
"@LOSTmeself ;; uh.. february something, haha!  imy! ",1
@MizzChievouz am sorry to say but it is still in the air,1
holy shindigs.  thats HOT.,1
is thinking he's going to have to reinstall WoW as it simply refuses to update to 3.1.0  irritating times  It'll take forever,1
Okie dokie my tweoples its been a long day and I have to be in the city by 10 am BOOOOOOOOOOOO  Good night my lovelies &lt;3,1
hoping I can fall asleep after watching Knowing.  Definitely wasn't National Treasure,1
Blip.fm is undergoing maintenance.  http://blip.fm/,1
@yayfuckbuddies haha I would but you won't,1
@rodrigo very grey morning,1
feeling ill and sorry for myself,1
o have too much on my mind and is trying to write it all down so maybe i can get some sleep before class...it's not really working,1
@cufa Getting lots of dentist time myself at the moment. Very stressfull and sore  take it nice and easy for the rest of the day!,1
Coke Zero mobile site broken... on iPhone anyway...   http://twitpic.com/2y5xp,1
Today I got2do shopping 4easter! &lt;3 Malachi xx owww I'm so sore too 2day,1
Being grumpy. Abu Dhabi is so boring. There really is nothing to photograph and no one to go with,1
"@kel_marshall tell me about it, had some mortgage quotes last sat. Going to be skint for the next 30 years. ",1
is hoping the posty delivers my pink tickets,1
@rustyrockets do I sense a blog coming on?  Too bad I have to leave in like 10 mins   xxx,1
The house is one big mess. Everything is crammed in my bedroom while they do up the other rooms,1
Not liking being back at work this morning,1
Feeling really really ill,1
Blazing row with boy. Tantrums all round. Missed train and now standing on platform feeling guilty,1
Don't have any hot water....,1
@eNiBeNi lol im sorry! love ya! stupid dating coach that makes me feel self-conscious about my hair,1
@joenoia wass up lovely i anit show you no love yet...,1
"Worst dream ever, and not my usual nightmare either. The worst part is its probably gonna come true ",1
pfff i want to go back to bed i feel horrible today,1
I also want Easter Break / P�sklov!,1
can't sleep and dunno why!,1
Biking is hard ya'll,1
@dougiemcfly morning  i'm really upset  my rabbit ran away last night  and the postman woke me up early  reply? ilu x.,1
off to the drs its too early,1
man my internet is slow atm,1
is looking at the gray sky. The sun has been stolen again,1
4.52 am ... I'm 2 tired 2 think!!!!... Peace out!!!!... M... 5564583833755523.... 811...,1
i will say it out loud - i miss you a-hole and your answers to my iPhone questions. now who will help me upgrade to 3.0?,1
so. fucking. bored. of. work,1
Landed funny on my foot this morning while jumping down the stairs and I twisted it. Quite sore now..,1
in a taxi on the way to get pizza. bad traffic and headache. worst.,1
"@XombieXS Of course. What aren't they remaking?    At least with Haley, I have a bit of hope.",1
I had a migraine and now I can't sleep. boo,1
"For some reason, I have a strong urge to draw illustrations for novel covers. ",1
"Prodigy were ace last night! Only managed a few hours sleep last night, not feeling myself today        Have a cool day guys.",1
has realised that this time it might actually be final,1
having a horrible headache day and nose bleeding...awful feeling,1
Back to work with a bump!  The long weekend is definitely over,1
"ias awake, but has to go into school today ",1
"im lonely  keep me company! 22 female, california",1
in Genting now! But I now at gohtong jaya using com...,1
@vishal_ud yeah got no choice.. 5am not to study.. 5 am to reach class on time for the paper   hows eco treating you?,1
@SLotH13 isliye call nahi kiya baad me..thinking ki ab to tu movie dekh raha hoga,1
gloomy weather...again,1
*sigh... gonna take a while to find all the files  argh,1
is sad that the march break is over,1
@mileycyrus AWWW u seriously have the cutest dog Miley! Sorry your not with her now  Hope u get some sleep! xoxo,1
has tonsilitis on my birthday,1
@jeffkang greeeeat but now i ate all my hard work away,1
@EllenDeG ellen......... Do my messages not get to you.......  if you didn't notice i'm sad. I try so hard to communicate wif u,1
"Observe &amp; Report was premiering at the Chinese Theater I was driving by slowly but only saw the reporters &amp; red carpet, no stars ",1
Tried with smsjunction.com.. but got ODBC Driver errors.,1
@Ch0en huh?? Like what?? I didnt know?,1
Just heard Eminem's new single. It's official. He fell off. : Just heard Eminem's new single. It's official. He fell off.,1
A bit under the weather the last coupla days -- workouts have been low in energy.,1
@OfficialRandL where's the update? or have i missed something,1
@ellisonrox awwww  but she will be on tomorrow @ 4. i will still watch her show even though you guys persecute me. are you far away?,1
its the holidays and i still bloody insist on waking up at school times,1
"Finger hurts, can't sleep even after my vicoden &amp; alcohol combo... ",1
"i fell tired, i want to sleep, but im almost done with some work, and i need to go to the bathroom ",1
@icedcoffee they end up back as read only ... and still the error persists. I cant add anything to the library now   so cant update my ...,1
@nixpineda I miss youuu.,1
"@duncn Revision, again.  Oh, and morning @itscammy!",1
Nobody likes Leatherhead.,1
okay bbs &lt;3 does anyone know where i can get info on how night clubs in L.A. cost? i wanna rent one out next year please  I'll invite yall,1
has got combined ear and toothache and wants to rip her face off.  *stamps foot*,1
"@laratron alas, I have no Pimms ",1
just joined twitter and doesnt know anyone yet...,1
"pfff, rearanging database ",1
is wishing he loved me,1
@heidimontag The Hills episodes were so sad   PS. LOVE your name,1
Watching DJ Emir battle his computer for supreme ruler of the studio.  I think the computer is winning,1
&quot;Flight of the Conchords&quot; suddenly disappeared from Spotify,1
Naar Haddow. Racket mee! Wahey,1
@breonna  why not saturday??,1
"For some reason I can't explain, I know St Peter won't call my name ",1
isnt there any way we could update twitter through our cellphones,1
@krist0ph3r thats damn sad   hope things will be fine after gud lunch...,1
"@sinktoswim,  hopefully it will be!!",1
"just enabled ActiveSync on my Google Apps account, I can now sync my contacts and calendars over the net, but no mail as of yet ",1
in LOveeee &lt;3 and it hurts,1
Currently watching &quot;Roommates&quot;. I miss the NYC!!!,1
needs a hug,1
Back at the office -     still only 3 days until another long weekend...,1
@MsTyraC lol yea I thought about tht ..sowey  but thnx I have some rod ones sitting around&quot; orange my fav color just didn't kno how 2 use,1
Feeling blue...And almost everybody says that my jokes are bad.,1
"waiting, waiting, waiting for a phone call that may mean I can actually sleep at night......but then again ",1
"@therealswizzz i guess graphic art didn't make the cut, huh? ",1
may hold off on hawk. Getting a job first might be a better idea... But i want it.,1
"@jvmediadesign I have pic of bucket kitty!! but, I'll probably post it tomorrow now. means having to find cables and connections... ",1
"@BonnieBix controlling own life not possible uni after graduation, when i start masters.  boohoo",1
having a major head ache!!!!  this sucks men! arrrrrrrg!,1
@mileycyrus http://twitpic.com/2xszg - Napping? At this point you may need a few of those. GMA is gonna come early.,1
yes it is  and i got ripped off do not shop at WOW. !!!,1
"its already 1 in the a.m. I need to sleep, especially since I have to be at school for 12 hours ",1
Beeeaaach.,1
What a bad day! Need comfort drink - sipping on a mocha frap here at Starbucks with Tricia. So tired,1
"What a day! So busy, my head hurts from thinking too much! Annnd tomorrow will be the same. Woe is me ",1
Has just realised he works with a bunch of racists.,1
"@gerrycoe Hi Gerry, I'm in Dublin most of the time; college ",1
Tweet4Today: &quot;Have a limbo party while you are still supple enough to get under that bar&quot; .... Still???,1
@yayfuckbuddies what? I would!  And me horny too,1
im hungryyyy   need more sushi,1
@arhh_ I think I�ll end up going alone  But I will see it at some point...,1
"@skoop but those cause RSI too  RSI guides always tell to use two hands for shortcuts... Ah well, I wish you luck. Keep me posted please.",1
@marcfennell I should be in that photo,1
"@alenakristina Oooooh I love it!! Sorry I can't help  if you can't find it, I probably wont be able to find it because, well, you know...",1
"sucked in heather, sewage bath xP and poor owen in the bear  (total drama island)",1
The one day i really need to go into school and i'm not well,1
is no longer on google,1
@BritSystem She stopped eating and is just sleeping all day.  Im worried about my precious little bean.,1
finished making chocolates and feet really hurt...,1
Gawd! My laptop is fucked up now! System Error?! Just using my Lil brother's laptop.,1
Freshly Squeezed lied. They only showed the video in the end!,1
"OK so I stayed up, but didn't watch heroes  Did admin stuff and WP stuff, learned some new WP stuff and finally happy with the layout",1
I loved Mari Trini�s songs when I was a child...,1
Devastated that the Spiegeltent won't be coming to Edinburgh Festival this year http://tinyurl.com/djh4pr,1
I think I should not use twitter as I offend people unintentionally,1
Mitea is missing  http://apps.facebook.com/catbook/profile/view/6040269,1
"3 days leave then Easter, no work for a week,  Except for the long list of DIY jobs to do at home, ",1
Heading to bed! Have to be at work in 6 hours,1
Gnite twitter world..long day tomorrow. Night class till 10pm,1
"is going to priceline (city) tomorrow, but lost her 'must haves' list ",1
i miss my kitty cats,1
"is off to the dentist, then the midwife for blood tests..whoop de frikking do ",1
Missing @vemsteroo  Unwell still so having phoned the office am going back to bed. It seems empty this morning. *sigh*,1
@lizp02x oh man that sucks! I'm hoping to go to school HAPPY tomorrow or else it won't be good  ahhh,1
cant be bothered gwtting dressed  x,1
is tired of flowchart Kens,1
"@stompthewalrus Haha, well i have lived in texas the past 12 years, i think that explains itself. Lol. Si habla espaool. ",1
Completely addicted to my iPhone. It's like a bad habit.,1
wanting some sunshine so we can lay in the pool,1
still up trying to finish a mix,1
fucken a man lol. tiring night at work. hope to get this job! for got bout the hills  dang nabbit lol..,1
@cyantist You're so lucky! I wish I did.,1
@Twxtd4Jordan I wish I could. I HAVE to keep my door open for other people that may need me.,1
"@saamx  thanks, you too&lt;3",1
@abacab1975 still sore  comes put tomorrow though!,1
shutting off twitter,1
Friendfeed beta doesn't appear to like my Twitter account  http://ff.im/-1Y0Zm,1
Hmm.. The work is not easy. Wasted two hours for a silly mistake. Now one system is too slow,1
"@mileycyrus where did you find that quote... no, don�t answer, better sleep! xoxo from Germany (where it�s already morning  )",1
can't sleep.  And wondering why my following keeps going down?    Guess I gotta try and be more interesting!  Haha.,1
boycotting work: on facebook's fashion war.,1
"faces a mammoth task for the rest of the day, so many things to do, so little time   ",1
is so 'jeles' argh.  sy pn mau jln sm kau jg. *sadddddddddddddish,1
Annoying place. 4pm and half the hawker's closed. I want otah!,1
"mm, twitter appears to have eaten some of my posts. naughty twitter ",1
At University of Hawaii's Hamilton Library.  Doing HW  drinking orange soda,1
Masha is alone and sad  http://apps.facebook.com/catbook/profile/view/5408301,1
@moony394 omg i can't believe this. i want to cry. freaking fb spoiled me!!! how could this happen??,1
Watching @David_Tennant. Interesting set/filming updates. I wish I was in Cardiff.,1
"Struggling regarding the fact that dance is 5 days away!!  On the other side, Vacation!!!!",1
Ummm so I have to wait until 6am for the video,1
"ow ow ow, tummy ache, too much candy. i never learn ",1
"Anyone else having trouble accessing their @ replies? When I click on the link on the right, nothing happens. I can't access them ",1
"@catdevnull nah, same one, rang up to see what progress was, someone else has offered but been rejected, they reckon 117-118+ to get it ",1
ugh! i wake up and ff goes to sleep  guess i should just do more revision,1
"i wanna see twilight again. love it, but i don't have the dvd.  oh well... guess i surive.",1
"r.i.p baby girl sandra cantu.....my prayers r with the cantu family, be strong! ",1
"@kremsersenf Away from Tubingen and the Germs, yes, away from friends, not so much ",1
"completing reports and meetings this morning.  Interviewing people this afternoon, busy bee today blurrgghh ",1
"@TXBrad I need Coffee, lol, I saw you tweet this on McInTEC Net lol  it comes up before Mibbit, Mibbit is so slow on Twitter, it sucks ",1
Well everyone. after a super adventurous 2 days Luke has gone home  Let us all morn the loss of a hero. Im off to continue playing Sims 2.,1
i really want a puppy,1
"&quot;Blip.fm is undergoing maintenance.&quot; sorry, no music tweets for now. I'm shaking already ",1
"@jonnyisgeek I cant watch, it sucks ",1
"@amsterdamant unfortunately, I didn't dream about shoes ",1
No TravoRadio this morning. BlipFM is down.  http://bit.ly/ch6Xr,1
@ohonefourthree this is me word for word. my stomach is all fucked up. sucks,1
hey @DJTracyYoung why aren't you playing at GayDays this year?  every year i know Tracy's night will be the best night.,1
money isnt suppose to depress you,1
@x0mrsjoejonas im okay.. Im just really really missing my best friend,1
"@breezyskies I did the PET course last time I was in SF. OK on theory (which I knew), not so good on tools (what I was after) ",1
@barryearnshaw @pezholio My Achilles heel for spending is X DVD's for �20 in HMV,1
is not looking forward to class and work tomorrow.,1
nobody is talking to me,1
Just woke up,1
BKK has protest  maybe Ho Chi Minn City?!,1
"@corienb Kutner's gone?? Really have to see the new episodes, urgently! But they aren't available on DVD yet. ",1
"goodnight nobody, since i have no followers nobody can see me say this ",1
